Date (LT),Hour,NowCast Conc.,Raw Conc.,Conc. Unit,AQI,AQI Category,QC Name
10/03/2018 12:00,12,91.4,80,ug/m3,170,Unhealthy,Valid
10/03/2018 13:00,13,77.2,63,ug/m3,162,Unhealthy,Valid
10/03/2018 14:00,14,66.5,56,ug/m3,157,Unhealthy,Valid
10/03/2018 15:00,15,61.2,56,ug/m3,154,Unhealthy,Valid
10/03/2018 16:00,16,62.5,64,ug/m3,155,Unhealthy,Valid
10/03/2018 17:00,17,52.7,43,ug/m3,143,Unhealthy for Sensitive Groups,Valid
10/03/2018 18:00,18,56.3,60,ug/m3,151,Unhealthy,Valid
10/03/2018 19:00,19,71.6,87,ug/m3,159,Unhealthy,Valid
10/03/2018 20:00,20,104.3,137,ug/m3,176,Unhealthy,Valid
10/03/2018 21:00,21,122.1,140,ug/m3,185,Unhealthy,Valid
10/03/2018 22:00,22,151.5,181,ug/m3,202,Very Unhealthy,Valid
10/03/2018 23:00,23,165.3,179,ug/m3,216,Very Unhealthy,Valid
11/03/2018 00:00,0,193.1,221,ug/m3,243,Very Unhealthy,Valid
11/03/2018 01:00,1,166,139,ug/m3,216,Very Unhealthy,Valid
11/03/2018 03:00,3,215.5,265,ug/m3,265,Very Unhealthy,Valid
11/03/2018 03:00,3,273.8,332,ug/m3,324,Hazardous,Valid
11/03/2018 04:00,4,334.4,395,ug/m3,384,Hazardous,Valid
11/03/2018 05:00,5,354.2,374,ug/m3,403,Hazardous,Valid
11/03/2018 06:00,6,413.6,473,ug/m3,443,Hazardous,Valid
11/03/2018 07:00,7,525.9,638,ug/m3,517,Hazardous,Valid
11/03/2018 08:00,8,530.5,535,ug/m3,520,Hazardous,Valid
11/03/2018 09:00,9,377.2,224,ug/m3,419,Hazardous,Valid
11/03/2018 10:00,10,245.1,113,ug/m3,295,Very Unhealthy,Valid
11/03/2018 11:00,11,163.5,82,ug/m3,214,Very Unhealthy,Valid
11/03/2018 12:00,12,112.7,62,ug/m3,181,Unhealthy,Valid
11/03/2018 13:00,13,83.8,55,ug/m3,166,Unhealthy,Valid
11/03/2018 14:00,14,73.4,63,ug/m3,160,Unhealthy,Valid
11/03/2018 15:00,15,66.1,59,ug/m3,156,Unhealthy,Valid
11/03/2018 16:00,16,61,56,ug/m3,154,Unhealthy,Valid
11/03/2018 17:00,17,59.9,59,ug/m3,153,Unhealthy,Valid
11/03/2018 18:00,18,67.9,76,ug/m3,157,Unhealthy,Valid
11/03/2018 19:00,19,94.9,122,ug/m3,171,Unhealthy,Valid
11/03/2018 20:00,20,123.4,152,ug/m3,186,Unhealthy,Valid
11/03/2018 21:00,21,136.1,149,ug/m3,193,Unhealthy,Valid
11/03/2018 22:00,22,177.6,219,ug/m3,228,Very Unhealthy,Valid
11/03/2018 23:00,23,220.8,264,ug/m3,271,Very Unhealthy,Valid
12/03/2018 00:00,0,244.9,269,ug/m3,295,Very Unhealthy,Valid
12/03/2018 01:00,1,273.9,303,ug/m3,324,Hazardous,Valid
12/03/2018 02:00,2,274,274,ug/m3,324,Hazardous,Valid
12/03/2018 03:00,3,284,294,ug/m3,334,Hazardous,Valid
12/03/2018 04:00,4,309,334,ug/m3,359,Hazardous,Valid
12/03/2018 05:00,5,320,331,ug/m3,370,Hazardous,Valid
12/03/2018 06:00,6,232.5,145,ug/m3,282,Very Unhealthy,Valid
12/03/2018 07:00,7,175.7,119,ug/m3,226,Very Unhealthy,Valid
12/03/2018 08:00,8,130.8,86,ug/m3,190,Unhealthy,Valid
12/03/2018 09:00,9,99.9,69,ug/m3,174,Unhealthy,Valid
12/03/2018 10:00,10,78.4,57,ug/m3,163,Unhealthy,Valid
12/03/2018 11:00,11,78.3,-999,ug/m3,163,Unhealthy,Missing
12/03/2018 12:00,12,65.4,59,ug/m3,156,Unhealthy,Valid
12/03/2018 13:00,13,64.5,64,ug/m3,156,Unhealthy,Valid
12/03/2018 14:00,14,64.2,64,ug/m3,155,Unhealthy,Valid
12/03/2018 15:00,15,61.5,59,ug/m3,154,Unhealthy,Valid
12/03/2018 16:00,16,57.6,54,ug/m3,152,Unhealthy,Valid
12/03/2018 17:00,17,60.3,63,ug/m3,153,Unhealthy,Valid
12/03/2018 18:00,18,71.1,82,ug/m3,159,Unhealthy,Valid
12/03/2018 19:00,19,84,100,ug/m3,166,Unhealthy,Valid
12/03/2018 20:00,20,106.8,128,ug/m3,177,Unhealthy,Valid
12/03/2018 21:00,21,115.9,125,ug/m3,182,Unhealthy,Valid
12/03/2018 22:00,22,123.9,132,ug/m3,186,Unhealthy,Valid
12/03/2018 23:00,23,110.4,97,ug/m3,179,Unhealthy,Valid
13/03/2018 00:00,0,96.2,82,ug/m3,172,Unhealthy,Valid
13/03/2018 01:00,1,82.1,68,ug/m3,165,Unhealthy,Valid
13/03/2018 02:00,2,84,86,ug/m3,166,Unhealthy,Valid
13/03/2018 03:00,3,85.5,87,ug/m3,166,Unhealthy,Valid
13/03/2018 04:00,4,64.2,43,ug/m3,155,Unhealthy,Valid
13/03/2018 05:00,5,58.1,52,ug/m3,152,Unhealthy,Valid
13/03/2018 06:00,6,61.5,65,ug/m3,154,Unhealthy,Valid
13/03/2018 07:00,7,65.2,69,ug/m3,156,Unhealthy,Valid
13/03/2018 08:00,8,60.1,55,ug/m3,153,Unhealthy,Valid
13/03/2018 09:00,9,63.5,67,ug/m3,155,Unhealthy,Valid
13/03/2018 10:00,10,66.2,69,ug/m3,157,Unhealthy,Valid
13/03/2018 11:00,11,68.6,71,ug/m3,158,Unhealthy,Valid
13/03/2018 12:00,12,67.8,67,ug/m3,157,Unhealthy,Valid
13/03/2018 13:00,13,67.9,68,ug/m3,157,Unhealthy,Valid
13/03/2018 14:00,14,63.9,60,ug/m3,155,Unhealthy,Valid
13/03/2018 15:00,15,59.9,53,ug/m3,153,Unhealthy,Valid
13/03/2018 16:00,16,57.3,49,ug/m3,152,Unhealthy,Valid
13/03/2018 17:00,17,59.1,63,ug/m3,153,Unhealthy,Valid
13/03/2018 18:00,18,61.2,66,ug/m3,154,Unhealthy,Valid
13/03/2018 19:00,19,59.9,57,ug/m3,153,Unhealthy,Valid
13/03/2018 20:00,20,56.5,49,ug/m3,152,Unhealthy,Valid
13/03/2018 21:00,21,56.6,57,ug/m3,152,Unhealthy,Valid
13/03/2018 22:00,22,58.2,62,ug/m3,152,Unhealthy,Valid
13/03/2018 23:00,23,62.2,71,ug/m3,154,Unhealthy,Valid
14/03/2018 00:00,0,64.3,69,ug/m3,156,Unhealthy,Valid
14/03/2018 01:00,1,71.1,80,ug/m3,159,Unhealthy,Valid
14/03/2018 02:00,2,88.2,103,ug/m3,168,Unhealthy,Valid
14/03/2018 03:00,3,124.6,161,ug/m3,187,Unhealthy,Valid
14/03/2018 04:00,4,135.8,147,ug/m3,192,Unhealthy,Valid
14/03/2018 05:00,5,101.4,67,ug/m3,175,Unhealthy,Valid
14/03/2018 06:00,6,118.2,135,ug/m3,183,Unhealthy,Valid
14/03/2018 07:00,7,166.6,215,ug/m3,217,Very Unhealthy,Valid
14/03/2018 08:00,8,221.3,276,ug/m3,271,Very Unhealthy,Valid
14/03/2018 09:00,9,236.1,251,ug/m3,286,Very Unhealthy,Valid
14/03/2018 10:00,10,191.1,146,ug/m3,241,Very Unhealthy,Valid
14/03/2018 11:00,11,129.5,68,ug/m3,189,Unhealthy,Valid
14/03/2018 12:00,12,102.7,76,ug/m3,175,Unhealthy,Valid
14/03/2018 13:00,13,88.3,74,ug/m3,168,Unhealthy,Valid
14/03/2018 14:00,14,76.6,65,ug/m3,162,Unhealthy,Valid
14/03/2018 15:00,15,84.8,93,ug/m3,166,Unhealthy,Valid
14/03/2018 16:00,16,97.9,111,ug/m3,173,Unhealthy,Valid
14/03/2018 17:00,17,100.4,103,ug/m3,174,Unhealthy,Valid
14/03/2018 18:00,18,98.7,97,ug/m3,173,Unhealthy,Valid
14/03/2018 19:00,19,104.8,111,ug/m3,176,Unhealthy,Valid
14/03/2018 20:00,20,122.9,141,ug/m3,186,Unhealthy,Valid
14/03/2018 21:00,21,125.9,129,ug/m3,187,Unhealthy,Valid
14/03/2018 22:00,22,118.4,111,ug/m3,183,Unhealthy,Valid
14/03/2018 23:00,23,122.7,127,ug/m3,186,Unhealthy,Valid
15/03/2018 00:00,0,127.3,132,ug/m3,188,Unhealthy,Valid
15/03/2018 01:00,1,134.1,141,ug/m3,192,Unhealthy,Valid
15/03/2018 02:00,2,102.7,71,ug/m3,175,Unhealthy,Valid
15/03/2018 03:00,3,90.4,78,ug/m3,169,Unhealthy,Valid
15/03/2018 04:00,4,75.1,60,ug/m3,161,Unhealthy,Valid
15/03/2018 05:00,5,69,63,ug/m3,158,Unhealthy,Valid
15/03/2018 06:00,6,64,59,ug/m3,155,Unhealthy,Valid
15/03/2018 07:00,7,64,64,ug/m3,155,Unhealthy,Valid
15/03/2018 08:00,8,65.4,67,ug/m3,156,Unhealthy,Valid
15/03/2018 09:00,9,68.7,72,ug/m3,158,Unhealthy,Valid
15/03/2018 10:00,10,75.8,83,ug/m3,161,Unhealthy,Valid
15/03/2018 11:00,11,116.9,158,ug/m3,183,Unhealthy,Valid
15/03/2018 12:00,12,101.9,87,ug/m3,175,Unhealthy,Valid
15/03/2018 13:00,13,93.4,85,ug/m3,171,Unhealthy,Valid
15/03/2018 14:00,14,89.7,86,ug/m3,169,Unhealthy,Valid
15/03/2018 15:00,15,79.8,70,ug/m3,164,Unhealthy,Valid
15/03/2018 16:00,16,78.9,78,ug/m3,163,Unhealthy,Valid
15/03/2018 17:00,17,70.4,62,ug/m3,159,Unhealthy,Valid
15/03/2018 18:00,18,75.2,80,ug/m3,161,Unhealthy,Valid
15/03/2018 19:00,19,82.1,89,ug/m3,165,Unhealthy,Valid
15/03/2018 20:00,20,88.5,95,ug/m3,168,Unhealthy,Valid
15/03/2018 21:00,21,75.7,63,ug/m3,161,Unhealthy,Valid
15/03/2018 22:00,22,69.8,64,ug/m3,158,Unhealthy,Valid
15/03/2018 23:00,23,55.4,41,ug/m3,150,Unhealthy for Sensitive Groups,Valid
16/03/2018 00:00,0,49.7,44,ug/m3,136,Unhealthy for Sensitive Groups,Valid
16/03/2018 01:00,1,38.3,27,ug/m3,108,Unhealthy for Sensitive Groups,Valid
16/03/2018 02:00,2,38.1,38,ug/m3,107,Unhealthy for Sensitive Groups,Valid
16/03/2018 03:00,3,35,32,ug/m3,99,Moderate,Valid
16/03/2018 04:00,4,43,51,ug/m3,119,Unhealthy for Sensitive Groups,Valid
16/03/2018 05:00,5,40.5,38,ug/m3,113,Unhealthy for Sensitive Groups,Valid
16/03/2018 06:00,6,45.2,50,ug/m3,125,Unhealthy for Sensitive Groups,Valid
16/03/2018 07:00,7,46.6,48,ug/m3,128,Unhealthy for Sensitive Groups,Valid
16/03/2018 08:00,8,49.8,53,ug/m3,136,Unhealthy for Sensitive Groups,Valid
16/03/2018 09:00,9,51.4,53,ug/m3,140,Unhealthy for Sensitive Groups,Valid
16/03/2018 10:00,10,53.6,56,ug/m3,146,Unhealthy for Sensitive Groups,Valid
16/03/2018 11:00,11,59.8,66,ug/m3,153,Unhealthy,Valid
16/03/2018 12:00,12,61.4,63,ug/m3,154,Unhealthy,Valid
16/03/2018 13:00,13,67.7,74,ug/m3,157,Unhealthy,Valid
16/03/2018 14:00,14,68.8,70,ug/m3,158,Unhealthy,Valid
16/03/2018 15:00,15,67.8,67,ug/m3,157,Unhealthy,Valid
16/03/2018 16:00,16,72.9,78,ug/m3,160,Unhealthy,Valid
16/03/2018 17:00,17,75.5,81,ug/m3,161,Unhealthy,Valid
16/03/2018 18:00,18,87,97,ug/m3,167,Unhealthy,Valid
16/03/2018 19:00,19,91.4,98,ug/m3,170,Unhealthy,Valid
16/03/2018 20:00,20,106.7,121,ug/m3,177,Unhealthy,Valid
16/03/2018 21:00,21,93.8,81,ug/m3,171,Unhealthy,Valid
16/03/2018 22:00,22,83.9,73,ug/m3,166,Unhealthy,Valid
16/03/2018 23:00,23,83,82,ug/m3,165,Unhealthy,Valid
17/03/2018 00:00,0,80.5,77,ug/m3,164,Unhealthy,Valid
17/03/2018 01:00,1,78.5,76,ug/m3,163,Unhealthy,Valid
17/03/2018 02:00,2,81.4,85,ug/m3,164,Unhealthy,Valid
17/03/2018 03:00,3,80.9,80,ug/m3,164,Unhealthy,Valid
17/03/2018 04:00,4,81.7,83,ug/m3,165,Unhealthy,Valid
17/03/2018 05:00,5,85,90,ug/m3,166,Unhealthy,Valid
17/03/2018 06:00,6,85.4,86,ug/m3,166,Unhealthy,Valid
17/03/2018 07:00,7,81.2,75,ug/m3,164,Unhealthy,Valid
17/03/2018 08:00,8,81,79,ug/m3,164,Unhealthy,Valid
17/03/2018 09:00,9,82,86,ug/m3,165,Unhealthy,Valid
17/03/2018 10:00,10,79,69,ug/m3,163,Unhealthy,Valid
17/03/2018 11:00,11,77.5,73,ug/m3,162,Unhealthy,Valid
17/03/2018 12:00,12,72.5,63,ug/m3,160,Unhealthy,Valid
17/03/2018 13:00,13,73.2,75,ug/m3,160,Unhealthy,Valid
17/03/2018 14:00,14,70.3,64,ug/m3,159,Unhealthy,Valid
17/03/2018 15:00,15,65.9,59,ug/m3,156,Unhealthy,Valid
17/03/2018 16:00,16,65.5,65,ug/m3,156,Unhealthy,Valid
17/03/2018 17:00,17,63.2,58,ug/m3,155,Unhealthy,Valid
17/03/2018 18:00,18,66,72,ug/m3,156,Unhealthy,Valid
17/03/2018 19:00,19,80.3,100,ug/m3,164,Unhealthy,Valid
17/03/2018 20:00,20,119.1,155,ug/m3,184,Unhealthy,Valid
17/03/2018 21:00,21,177.5,236,ug/m3,228,Very Unhealthy,Valid
17/03/2018 22:00,22,146.8,116,ug/m3,198,Unhealthy,Valid
17/03/2018 23:00,23,137.9,129,ug/m3,194,Unhealthy,Valid
18/03/2018 00:00,0,121.9,106,ug/m3,185,Unhealthy,Valid
18/03/2018 01:00,1,123.9,126,ug/m3,186,Unhealthy,Valid
18/03/2018 02:00,2,125.5,127,ug/m3,187,Unhealthy,Valid
18/03/2018 03:00,3,108.7,92,ug/m3,178,Unhealthy,Valid
18/03/2018 04:00,4,94.3,80,ug/m3,171,Unhealthy,Valid
18/03/2018 05:00,5,83.6,73,ug/m3,166,Unhealthy,Valid
18/03/2018 06:00,6,106.3,129,ug/m3,177,Unhealthy,Valid
18/03/2018 07:00,7,129.6,153,ug/m3,189,Unhealthy,Valid
18/03/2018 08:00,8,146.3,163,ug/m3,198,Unhealthy,Valid
18/03/2018 09:00,9,143.1,140,ug/m3,196,Unhealthy,Valid
18/03/2018 10:00,10,140.5,138,ug/m3,195,Unhealthy,Valid
18/03/2018 11:00,11,134.2,128,ug/m3,192,Unhealthy,Valid
18/03/2018 12:00,12,118.6,103,ug/m3,184,Unhealthy,Valid
18/03/2018 13:00,13,106.8,95,ug/m3,177,Unhealthy,Valid
18/03/2018 14:00,14,99.9,93,ug/m3,174,Unhealthy,Valid
18/03/2018 15:00,15,86.9,74,ug/m3,167,Unhealthy,Valid
18/03/2018 16:00,16,66.4,46,ug/m3,157,Unhealthy,Valid
18/03/2018 17:00,17,58.2,50,ug/m3,152,Unhealthy,Valid
18/03/2018 18:00,18,88.6,119,ug/m3,168,Unhealthy,Valid
18/03/2018 19:00,19,119.8,151,ug/m3,184,Unhealthy,Valid
18/03/2018 20:00,20,162.9,206,ug/m3,213,Very Unhealthy,Valid
18/03/2018 21:00,21,190.4,218,ug/m3,241,Very Unhealthy,Valid
18/03/2018 22:00,22,211.7,233,ug/m3,262,Very Unhealthy,Valid
18/03/2018 23:00,23,184.8,158,ug/m3,235,Very Unhealthy,Valid
19/03/2018 00:00,0,156.4,128,ug/m3,207,Very Unhealthy,Valid
19/03/2018 01:00,1,154.7,153,ug/m3,205,Very Unhealthy,Valid
19/03/2018 02:00,2,158.8,163,ug/m3,209,Very Unhealthy,Valid
19/03/2018 03:00,3,152.9,147,ug/m3,203,Very Unhealthy,Valid
19/03/2018 04:00,4,119.4,86,ug/m3,184,Unhealthy,Valid
19/03/2018 05:00,5,129.2,139,ug/m3,189,Unhealthy,Valid
19/03/2018 06:00,6,146.1,163,ug/m3,198,Unhealthy,Valid
19/03/2018 07:00,7,144.5,143,ug/m3,197,Unhealthy,Valid
19/03/2018 08:00,8,164.2,184,ug/m3,215,Very Unhealthy,Valid
19/03/2018 09:00,9,172.1,180,ug/m3,222,Very Unhealthy,Valid
19/03/2018 10:00,10,215,258,ug/m3,265,Very Unhealthy,Valid
19/03/2018 11:00,11,269.5,324,ug/m3,320,Hazardous,Valid
19/03/2018 12:00,12,219.7,170,ug/m3,270,Very Unhealthy,Valid
19/03/2018 13:00,13,137.3,55,ug/m3,193,Unhealthy,Valid
19/03/2018 14:00,14,102.1,67,ug/m3,175,Unhealthy,Valid
19/03/2018 15:00,15,86,70,ug/m3,167,Unhealthy,Valid
19/03/2018 16:00,16,74.5,63,ug/m3,161,Unhealthy,Valid
19/03/2018 17:00,17,66.2,58,ug/m3,157,Unhealthy,Valid
19/03/2018 18:00,18,71.1,76,ug/m3,159,Unhealthy,Valid
19/03/2018 19:00,19,85,99,ug/m3,166,Unhealthy,Valid
19/03/2018 20:00,20,100.5,116,ug/m3,174,Unhealthy,Valid
19/03/2018 21:00,21,120.2,140,ug/m3,184,Unhealthy,Valid
19/03/2018 22:00,22,135.6,151,ug/m3,192,Unhealthy,Valid
19/03/2018 23:00,23,133.7,132,ug/m3,191,Unhealthy,Valid
20/03/2018 00:00,0,117.8,102,ug/m3,183,Unhealthy,Valid
20/03/2018 01:00,1,121.9,126,ug/m3,185,Unhealthy,Valid
20/03/2018 02:00,2,110.4,99,ug/m3,179,Unhealthy,Valid
20/03/2018 03:00,3,100.2,90,ug/m3,174,Unhealthy,Valid
20/03/2018 04:00,4,105.6,111,ug/m3,177,Unhealthy,Valid
20/03/2018 05:00,5,127.1,149,ug/m3,188,Unhealthy,Valid
20/03/2018 06:00,6,141.5,162,ug/m3,195,Unhealthy,Valid
20/03/2018 07:00,7,138.2,134,ug/m3,194,Unhealthy,Valid
20/03/2018 08:00,8,141.2,145,ug/m3,195,Unhealthy,Valid
20/03/2018 09:00,9,115.5,86,ug/m3,182,Unhealthy,Valid
20/03/2018 10:00,10,89.5,65,ug/m3,169,Unhealthy,Valid
20/03/2018 11:00,11,90.7,92,ug/m3,169,Unhealthy,Valid
20/03/2018 12:00,12,89.8,89,ug/m3,169,Unhealthy,Valid
20/03/2018 13:00,13,83.4,77,ug/m3,165,Unhealthy,Valid
20/03/2018 14:00,14,70.7,58,ug/m3,159,Unhealthy,Valid
20/03/2018 15:00,15,67.8,65,ug/m3,157,Unhealthy,Valid
20/03/2018 16:00,16,64.9,62,ug/m3,156,Unhealthy,Valid
20/03/2018 17:00,17,63.9,63,ug/m3,155,Unhealthy,Valid
20/03/2018 18:00,18,66.4,69,ug/m3,157,Unhealthy,Valid
20/03/2018 19:00,19,100.7,135,ug/m3,174,Unhealthy,Valid
20/03/2018 20:00,20,136.3,172,ug/m3,193,Unhealthy,Valid
20/03/2018 21:00,21,152.1,168,ug/m3,203,Very Unhealthy,Valid
20/03/2018 22:00,22,154.6,157,ug/m3,205,Very Unhealthy,Valid
20/03/2018 23:00,23,146.8,139,ug/m3,198,Unhealthy,Valid
21/03/2018 00:00,0,195.4,244,ug/m3,245,Very Unhealthy,Valid
21/03/2018 01:00,1,223.7,252,ug/m3,274,Very Unhealthy,Valid
21/03/2018 02:00,2,183.8,144,ug/m3,234,Very Unhealthy,Valid
21/03/2018 03:00,3,185.4,187,ug/m3,236,Very Unhealthy,Valid
21/03/2018 04:00,4,169.2,153,ug/m3,220,Very Unhealthy,Valid
21/03/2018 05:00,5,173.6,178,ug/m3,224,Very Unhealthy,Valid
21/03/2018 06:00,6,180.5,188,ug/m3,231,Very Unhealthy,Valid
21/03/2018 07:00,7,185.2,191,ug/m3,235,Very Unhealthy,Valid
21/03/2018 08:00,8,197.6,213,ug/m3,248,Very Unhealthy,Valid
21/03/2018 09:00,9,193.3,188,ug/m3,243,Very Unhealthy,Valid
21/03/2018 10:00,10,155.3,117,ug/m3,206,Very Unhealthy,Valid
21/03/2018 11:00,11,146.1,137,ug/m3,198,Unhealthy,Valid
21/03/2018 12:00,12,141,136,ug/m3,195,Unhealthy,Valid
21/03/2018 13:00,13,108,75,ug/m3,178,Unhealthy,Valid
21/03/2018 14:00,14,83.9,60,ug/m3,166,Unhealthy,Valid
21/03/2018 15:00,15,68.9,54,ug/m3,158,Unhealthy,Valid
21/03/2018 16:00,16,68.9,-999,ug/m3,158,Unhealthy,Missing
21/03/2018 19:00,19,-999,122,ug/m3,-999,N/A,Valid
21/03/2018 21:00,21,204.2,229,ug/m3,254,Very Unhealthy,Valid
21/03/2018 22:00,22,199.8,197,ug/m3,250,Very Unhealthy,Valid
21/03/2018 23:00,23,178.5,161,ug/m3,229,Very Unhealthy,Valid
22/03/2018 00:00,0,155.7,135,ug/m3,206,Very Unhealthy,Valid
22/03/2018 01:00,1,127.2,100,ug/m3,188,Unhealthy,Valid
22/03/2018 02:00,2,113.9,101,ug/m3,181,Unhealthy,Valid
22/03/2018 03:00,3,107.4,101,ug/m3,178,Unhealthy,Valid
22/03/2018 04:00,4,116.7,126,ug/m3,183,Unhealthy,Valid
22/03/2018 05:00,5,197.9,279,ug/m3,248,Very Unhealthy,Valid
22/03/2018 06:00,6,226.5,255,ug/m3,276,Very Unhealthy,Valid
22/03/2018 07:00,7,319.3,412,ug/m3,369,Hazardous,Valid
22/03/2018 08:00,8,322.1,325,ug/m3,372,Hazardous,Valid
22/03/2018 09:00,9,245,168,ug/m3,295,Very Unhealthy,Valid
22/03/2018 10:00,10,209.5,174,ug/m3,259,Very Unhealthy,Valid
22/03/2018 11:00,11,206.2,203,ug/m3,256,Very Unhealthy,Valid
22/03/2018 12:00,12,178.1,150,ug/m3,228,Very Unhealthy,Valid
22/03/2018 13:00,13,134.5,91,ug/m3,192,Unhealthy,Valid
22/03/2018 14:00,14,103.2,72,ug/m3,176,Unhealthy,Valid
22/03/2018 15:00,15,90.6,78,ug/m3,169,Unhealthy,Valid
22/03/2018 16:00,16,88.8,87,ug/m3,168,Unhealthy,Valid
22/03/2018 17:00,17,89.8,91,ug/m3,169,Unhealthy,Valid
22/03/2018 18:00,18,93.9,98,ug/m3,171,Unhealthy,Valid
22/03/2018 19:00,19,107.4,121,ug/m3,178,Unhealthy,Valid
22/03/2018 20:00,20,122.6,138,ug/m3,186,Unhealthy,Valid
22/03/2018 21:00,21,139.3,156,ug/m3,194,Unhealthy,Valid
22/03/2018 22:00,22,139.1,139,ug/m3,194,Unhealthy,Valid
22/03/2018 23:00,23,130,121,ug/m3,189,Unhealthy,Valid
23/03/2018 00:00,0,115,100,ug/m3,182,Unhealthy,Valid
23/03/2018 01:00,1,97,79,ug/m3,172,Unhealthy,Valid
23/03/2018 02:00,2,84.5,72,ug/m3,166,Unhealthy,Valid
23/03/2018 03:00,3,79.7,75,ug/m3,163,Unhealthy,Valid
23/03/2018 04:00,4,142.3,205,ug/m3,196,Unhealthy,Valid
23/03/2018 05:00,5,205.7,269,ug/m3,256,Very Unhealthy,Valid
23/03/2018 06:00,6,231.8,258,ug/m3,282,Very Unhealthy,Valid
23/03/2018 07:00,7,233.4,235,ug/m3,283,Very Unhealthy,Valid
23/03/2018 08:00,8,202.7,172,ug/m3,253,Very Unhealthy,Valid
23/03/2018 09:00,9,188.8,175,ug/m3,239,Very Unhealthy,Valid
23/03/2018 10:00,10,166.9,145,ug/m3,217,Very Unhealthy,Valid
23/03/2018 11:00,11,137.4,108,ug/m3,193,Unhealthy,Valid
23/03/2018 12:00,12,115.2,93,ug/m3,182,Unhealthy,Valid
23/03/2018 13:00,13,92.1,69,ug/m3,170,Unhealthy,Valid
23/03/2018 14:00,14,86,80,ug/m3,167,Unhealthy,Valid
23/03/2018 15:00,15,85.5,85,ug/m3,166,Unhealthy,Valid
23/03/2018 16:00,16,82.7,80,ug/m3,165,Unhealthy,Valid
23/03/2018 17:00,17,82.7,-999,ug/m3,165,Unhealthy,Missing
23/03/2018 18:00,18,81.5,81,ug/m3,164,Unhealthy,Valid
23/03/2018 19:00,19,83.4,85,ug/m3,165,Unhealthy,Valid
23/03/2018 20:00,20,83.4,-999,ug/m3,165,Unhealthy,Missing
23/03/2018 21:00,21,101.9,110,ug/m3,175,Unhealthy,Valid
23/03/2018 22:00,22,111.9,123,ug/m3,180,Unhealthy,Valid
23/03/2018 23:00,23,101.8,91,ug/m3,175,Unhealthy,Valid
24/03/2018 00:00,0,101.9,102,ug/m3,175,Unhealthy,Valid
24/03/2018 01:00,1,81,61,ug/m3,164,Unhealthy,Valid
24/03/2018 02:00,2,71.9,63,ug/m3,159,Unhealthy,Valid
24/03/2018 03:00,3,66.9,62,ug/m3,157,Unhealthy,Valid
24/03/2018 04:00,4,58.4,50,ug/m3,152,Unhealthy,Valid
24/03/2018 05:00,5,52.7,47,ug/m3,143,Unhealthy for Sensitive Groups,Valid
24/03/2018 06:00,6,50.3,48,ug/m3,137,Unhealthy for Sensitive Groups,Valid
24/03/2018 07:00,7,44.1,38,ug/m3,122,Unhealthy for Sensitive Groups,Valid
24/03/2018 08:00,8,50,56,ug/m3,137,Unhealthy for Sensitive Groups,Valid
24/03/2018 09:00,9,56.5,63,ug/m3,152,Unhealthy,Valid
24/03/2018 10:00,10,56.2,56,ug/m3,151,Unhealthy,Valid
24/03/2018 11:00,11,53.6,51,ug/m3,146,Unhealthy for Sensitive Groups,Valid
24/03/2018 12:00,12,65.3,77,ug/m3,156,Unhealthy,Valid
24/03/2018 13:00,13,64.1,63,ug/m3,155,Unhealthy,Valid
24/03/2018 14:00,14,64.1,-999,ug/m3,155,Unhealthy,Missing
24/03/2018 15:00,15,75.3,81,ug/m3,161,Unhealthy,Valid
24/03/2018 17:00,17,94,101,ug/m3,171,Unhealthy,Valid
24/03/2018 19:00,19,100.7,103,ug/m3,174,Unhealthy,Valid
24/03/2018 20:00,20,109.8,116,ug/m3,179,Unhealthy,Valid
24/03/2018 21:00,21,118.6,126,ug/m3,184,Unhealthy,Valid
24/03/2018 22:00,22,124,129,ug/m3,186,Unhealthy,Valid
24/03/2018 23:00,23,150.5,176,ug/m3,201,Very Unhealthy,Valid
25/03/2018 00:00,0,168.4,186,ug/m3,219,Very Unhealthy,Valid
25/03/2018 01:00,1,156.6,145,ug/m3,207,Very Unhealthy,Valid
25/03/2018 02:00,2,146.3,136,ug/m3,198,Unhealthy,Valid
25/03/2018 03:00,3,163.4,183,ug/m3,214,Very Unhealthy,Valid
25/03/2018 04:00,4,188.8,213,ug/m3,239,Very Unhealthy,Valid
25/03/2018 05:00,5,180.4,172,ug/m3,231,Very Unhealthy,Valid
25/03/2018 06:00,6,131.2,82,ug/m3,190,Unhealthy,Valid
25/03/2018 07:00,7,107.6,84,ug/m3,178,Unhealthy,Valid
25/03/2018 08:00,8,96.2,85,ug/m3,172,Unhealthy,Valid
25/03/2018 09:00,9,82.6,69,ug/m3,165,Unhealthy,Valid
25/03/2018 10:00,10,81.8,81,ug/m3,165,Unhealthy,Valid
25/03/2018 11:00,11,85.8,90,ug/m3,167,Unhealthy,Valid
25/03/2018 12:00,12,90.4,95,ug/m3,169,Unhealthy,Valid
25/03/2018 13:00,13,94.7,99,ug/m3,171,Unhealthy,Valid
25/03/2018 14:00,14,93.8,93,ug/m3,171,Unhealthy,Valid
25/03/2018 15:00,15,88.9,84,ug/m3,168,Unhealthy,Valid
25/03/2018 16:00,16,88.4,88,ug/m3,168,Unhealthy,Valid
25/03/2018 17:00,17,83.9,73,ug/m3,166,Unhealthy,Valid
