Date (LT),Hour,NowCast Conc.,Raw Conc.,Conc. Unit,AQI,AQI Category,QC Name
01/01/2019 01:00,1,173.1,161,ug/m3,223,Very Unhealthy,Valid
01/01/2019 02:00,2,160.6,148,ug/m3,211,Very Unhealthy,Valid
01/01/2019 03:00,3,169.8,179,ug/m3,220,Very Unhealthy,Valid
01/01/2019 04:00,4,174.9,180,ug/m3,225,Very Unhealthy,Valid
01/01/2019 05:00,5,172,169,ug/m3,222,Very Unhealthy,Valid
01/01/2019 06:00,6,172.5,173,ug/m3,223,Very Unhealthy,Valid
01/01/2019 07:00,7,183.5,204,ug/m3,234,Very Unhealthy,Valid
01/01/2019 08:00,8,194.6,216,ug/m3,245,Very Unhealthy,Valid
01/01/2019 09:00,9,189.3,181,ug/m3,239,Very Unhealthy,Valid
01/01/2019 10:00,10,157.2,117,ug/m3,208,Very Unhealthy,Valid
01/01/2019 11:00,11,120.1,86,ug/m3,184,Unhealthy,Valid
01/01/2019 12:00,12,88,56,ug/m3,168,Unhealthy,Valid
01/01/2019 13:00,13,62,36,ug/m3,154,Unhealthy,Valid
01/01/2019 14:00,14,47.9,34,ug/m3,132,Unhealthy for Sensitive Groups,Valid
01/01/2019 15:00,15,40.9,34,ug/m3,114,Unhealthy for Sensitive Groups,Valid
01/01/2019 16:00,16,36.9,33,ug/m3,104,Unhealthy for Sensitive Groups,Valid
01/01/2019 17:00,17,51.4,66,ug/m3,140,Unhealthy for Sensitive Groups,Valid
01/01/2019 18:00,18,78.7,106,ug/m3,163,Unhealthy,Valid
01/01/2019 19:00,19,103.8,129,ug/m3,176,Unhealthy,Valid
01/01/2019 20:00,20,140.4,177,ug/m3,195,Unhealthy,Valid
01/01/2019 21:00,21,148.7,157,ug/m3,199,Unhealthy,Valid
01/01/2019 22:00,22,163.3,178,ug/m3,214,Very Unhealthy,Valid
01/01/2019 23:00,23,175.1,187,ug/m3,225,Very Unhealthy,Valid
02/01/2019 00:00,0,180.1,185,ug/m3,230,Very Unhealthy,Valid
02/01/2019 01:00,1,174.5,169,ug/m3,225,Very Unhealthy,Valid
02/01/2019 02:00,2,165.3,156,ug/m3,216,Very Unhealthy,Valid
02/01/2019 03:00,3,156.6,148,ug/m3,207,Very Unhealthy,Valid
02/01/2019 04:00,4,166.8,177,ug/m3,217,Very Unhealthy,Valid
02/01/2019 05:00,5,169.7,174,ug/m3,220,Very Unhealthy,Valid
02/01/2019 06:00,6,173,182,ug/m3,223,Very Unhealthy,Valid
02/01/2019 07:00,7,178.1,195,ug/m3,228,Very Unhealthy,Valid
02/01/2019 08:00,8,197.2,227,ug/m3,247,Very Unhealthy,Valid
02/01/2019 09:00,9,205.3,220,ug/m3,255,Very Unhealthy,Valid
02/01/2019 10:00,10,184.4,146,ug/m3,235,Very Unhealthy,Valid
02/01/2019 11:00,11,123.2,67,ug/m3,186,Unhealthy,Valid
02/01/2019 12:00,12,87.6,52,ug/m3,168,Unhealthy,Valid
02/01/2019 13:00,13,66.2,45,ug/m3,157,Unhealthy,Valid
02/01/2019 14:00,14,61.1,56,ug/m3,154,Unhealthy,Valid
02/01/2019 15:00,15,69,77,ug/m3,158,Unhealthy,Valid
02/01/2019 16:00,16,99,129,ug/m3,173,Unhealthy,Valid
02/01/2019 17:00,17,96,93,ug/m3,172,Unhealthy,Valid
02/01/2019 18:00,18,126.4,157,ug/m3,188,Unhealthy,Valid
02/01/2019 19:00,19,164.2,202,ug/m3,215,Very Unhealthy,Valid
02/01/2019 20:00,20,160.1,156,ug/m3,211,Very Unhealthy,Valid
02/01/2019 21:00,21,176,192,ug/m3,226,Very Unhealthy,Valid
02/01/2019 22:00,22,180.5,185,ug/m3,231,Very Unhealthy,Valid
02/01/2019 23:00,23,201.7,223,ug/m3,252,Very Unhealthy,Valid
03/01/2019 00:00,0,213.9,226,ug/m3,264,Very Unhealthy,Valid
03/01/2019 01:00,1,205.9,198,ug/m3,256,Very Unhealthy,Valid
03/01/2019 02:00,2,195.5,185,ug/m3,246,Very Unhealthy,Valid
03/01/2019 03:00,3,185.2,175,ug/m3,235,Very Unhealthy,Valid
03/01/2019 04:00,4,193.6,202,ug/m3,244,Very Unhealthy,Valid
03/01/2019 05:00,5,192.7,190,ug/m3,243,Very Unhealthy,Valid
03/01/2019 06:00,6,191,187,ug/m3,241,Very Unhealthy,Valid
03/01/2019 07:00,7,195.7,206,ug/m3,246,Very Unhealthy,Valid
03/01/2019 08:00,8,202.2,223,ug/m3,252,Very Unhealthy,Valid
03/01/2019 09:00,9,205.3,215,ug/m3,255,Very Unhealthy,Valid
03/01/2019 10:00,10,201.2,187,ug/m3,251,Very Unhealthy,Valid
03/01/2019 11:00,11,152.9,106,ug/m3,203,Very Unhealthy,Valid
03/01/2019 12:00,12,122.4,92,ug/m3,186,Unhealthy,Valid
03/01/2019 13:00,13,97.7,73,ug/m3,173,Unhealthy,Valid
03/01/2019 14:00,14,84.8,72,ug/m3,166,Unhealthy,Valid
03/01/2019 15:00,15,77.9,71,ug/m3,163,Unhealthy,Valid
03/01/2019 16:00,16,73.4,69,ug/m3,160,Unhealthy,Valid
03/01/2019 17:00,17,74.7,76,ug/m3,161,Unhealthy,Valid
03/01/2019 18:00,18,90.3,106,ug/m3,169,Unhealthy,Valid
03/01/2019 19:00,19,113.1,136,ug/m3,181,Unhealthy,Valid
03/01/2019 20:00,20,133,153,ug/m3,191,Unhealthy,Valid
03/01/2019 21:00,21,162,191,ug/m3,212,Very Unhealthy,Valid
03/01/2019 22:00,22,189.5,217,ug/m3,240,Very Unhealthy,Valid
03/01/2019 23:00,23,193.2,197,ug/m3,243,Very Unhealthy,Valid
04/01/2019 00:00,0,206.6,220,ug/m3,257,Very Unhealthy,Valid
04/01/2019 01:00,1,205.8,205,ug/m3,256,Very Unhealthy,Valid
04/01/2019 02:00,2,223.4,241,ug/m3,273,Very Unhealthy,Valid
04/01/2019 03:00,3,227.7,232,ug/m3,278,Very Unhealthy,Valid
04/01/2019 04:00,4,233.3,239,ug/m3,283,Very Unhealthy,Valid
04/01/2019 05:00,5,235.7,238,ug/m3,285,Very Unhealthy,Valid
04/01/2019 06:00,6,248.7,263,ug/m3,298,Very Unhealthy,Valid
04/01/2019 07:00,7,275.8,303,ug/m3,326,Hazardous,Valid
04/01/2019 08:00,8,297.3,333,ug/m3,347,Hazardous,Valid
04/01/2019 09:00,9,303,314,ug/m3,353,Hazardous,Valid
04/01/2019 10:00,10,288.7,268,ug/m3,339,Hazardous,Valid
04/01/2019 11:00,11,270.6,242,ug/m3,321,Hazardous,Valid
04/01/2019 12:00,12,242,200,ug/m3,292,Very Unhealthy,Valid
04/01/2019 13:00,13,186.3,140,ug/m3,236,Very Unhealthy,Valid
04/01/2019 14:00,14,169.1,152,ug/m3,219,Very Unhealthy,Valid
04/01/2019 15:00,15,145,121,ug/m3,197,Unhealthy,Valid
04/01/2019 16:00,16,137,129,ug/m3,193,Unhealthy,Valid
04/01/2019 17:00,17,147.4,158,ug/m3,198,Unhealthy,Valid
04/01/2019 18:00,18,352.7,558,ug/m3,402,Hazardous,Valid
04/01/2019 19:00,19,324.8,297,ug/m3,375,Hazardous,Valid
04/01/2019 20:00,20,340.9,357,ug/m3,391,Hazardous,Valid
04/01/2019 21:00,21,341.4,342,ug/m3,391,Hazardous,Valid
04/01/2019 22:00,22,342.7,344,ug/m3,392,Hazardous,Valid
04/01/2019 23:00,23,317.8,293,ug/m3,368,Hazardous,Valid
05/01/2019 00:00,0,296.4,275,ug/m3,346,Hazardous,Valid
05/01/2019 01:00,1,275.2,254,ug/m3,325,Hazardous,Valid
05/01/2019 02:00,2,262.1,249,ug/m3,312,Hazardous,Valid
05/01/2019 03:00,3,261,260,ug/m3,311,Hazardous,Valid
05/01/2019 04:00,4,259.5,258,ug/m3,310,Hazardous,Valid
05/01/2019 05:00,5,254.2,249,ug/m3,305,Hazardous,Valid
05/01/2019 06:00,6,262.5,265,ug/m3,313,Hazardous,Valid
05/01/2019 07:00,7,267.7,280,ug/m3,318,Hazardous,Valid
05/01/2019 08:00,8,280.2,313,ug/m3,330,Hazardous,Valid
05/01/2019 09:00,9,275.5,265,ug/m3,326,Hazardous,Valid
05/01/2019 10:00,10,230.1,172,ug/m3,280,Very Unhealthy,Valid
05/01/2019 11:00,11,150,75,ug/m3,200,Unhealthy,Valid
05/01/2019 12:00,12,101.9,54,ug/m3,175,Unhealthy,Valid
05/01/2019 13:00,13,79.4,57,ug/m3,163,Unhealthy,Valid
05/01/2019 14:00,14,69.2,59,ug/m3,158,Unhealthy,Valid
05/01/2019 15:00,15,63,57,ug/m3,155,Unhealthy,Valid
05/01/2019 16:00,16,63,63,ug/m3,155,Unhealthy,Valid
05/01/2019 17:00,17,74.9,87,ug/m3,161,Unhealthy,Valid
05/01/2019 18:00,18,110.9,147,ug/m3,180,Unhealthy,Valid
05/01/2019 19:00,19,132.4,154,ug/m3,191,Unhealthy,Valid
05/01/2019 20:00,20,148.7,165,ug/m3,199,Unhealthy,Valid
05/01/2019 21:00,21,172.8,197,ug/m3,223,Very Unhealthy,Valid
05/01/2019 22:00,22,199.9,227,ug/m3,250,Very Unhealthy,Valid
05/01/2019 23:00,23,205.4,211,ug/m3,255,Very Unhealthy,Valid
06/01/2019 00:00,0,242.2,279,ug/m3,292,Very Unhealthy,Valid
06/01/2019 01:00,1,247.6,253,ug/m3,297,Very Unhealthy,Valid
06/01/2019 02:00,2,226.8,206,ug/m3,277,Very Unhealthy,Valid
06/01/2019 03:00,3,187.9,149,ug/m3,238,Very Unhealthy,Valid
06/01/2019 04:00,4,190.9,194,ug/m3,241,Very Unhealthy,Valid
06/01/2019 05:00,5,180.6,168,ug/m3,231,Very Unhealthy,Valid
06/01/2019 06:00,6,190.3,201,ug/m3,240,Very Unhealthy,Valid
06/01/2019 07:00,7,231.6,279,ug/m3,281,Very Unhealthy,Valid
06/01/2019 08:00,8,227.1,222,ug/m3,277,Very Unhealthy,Valid
06/01/2019 09:00,9,172.6,117,ug/m3,223,Very Unhealthy,Valid
06/01/2019 10:00,10,128.8,85,ug/m3,189,Unhealthy,Valid
06/01/2019 11:00,11,103.3,78,ug/m3,176,Unhealthy,Valid
06/01/2019 12:00,12,78.1,53,ug/m3,163,Unhealthy,Valid
06/01/2019 13:00,13,68,58,ug/m3,157,Unhealthy,Valid
06/01/2019 14:00,14,69.5,71,ug/m3,158,Unhealthy,Valid
06/01/2019 15:00,15,69.2,69,ug/m3,158,Unhealthy,Valid
06/01/2019 16:00,16,66.1,63,ug/m3,156,Unhealthy,Valid
06/01/2019 17:00,17,73.5,81,ug/m3,160,Unhealthy,Valid
06/01/2019 18:00,18,99.2,125,ug/m3,174,Unhealthy,Valid
06/01/2019 19:00,19,136.1,173,ug/m3,193,Unhealthy,Valid
06/01/2019 20:00,20,155.5,175,ug/m3,206,Very Unhealthy,Valid
06/01/2019 21:00,21,182.2,209,ug/m3,232,Very Unhealthy,Valid
06/01/2019 22:00,22,243.1,304,ug/m3,293,Very Unhealthy,Valid
06/01/2019 23:00,23,252.1,261,ug/m3,303,Hazardous,Valid
07/01/2019 00:00,0,268,284,ug/m3,318,Hazardous,Valid
07/01/2019 01:00,1,254.5,241,ug/m3,305,Hazardous,Valid
07/01/2019 02:00,2,225.2,196,ug/m3,275,Very Unhealthy,Valid
07/01/2019 03:00,3,221.6,218,ug/m3,271,Very Unhealthy,Valid
07/01/2019 04:00,4,235.8,250,ug/m3,286,Very Unhealthy,Valid
07/01/2019 05:00,5,260.4,285,ug/m3,311,Hazardous,Valid
07/01/2019 06:00,6,276.7,303,ug/m3,327,Hazardous,Valid
07/01/2019 07:00,7,284.7,296,ug/m3,335,Hazardous,Valid
07/01/2019 08:00,8,285.9,296,ug/m3,336,Hazardous,Valid
07/01/2019 09:00,9,329,371,ug/m3,379,Hazardous,Valid
07/01/2019 10:00,10,236.3,141,ug/m3,286,Very Unhealthy,Valid
07/01/2019 11:00,11,197.1,158,ug/m3,247,Very Unhealthy,Valid
07/01/2019 12:00,12,161,125,ug/m3,211,Very Unhealthy,Valid
07/01/2019 13:00,13,98.5,36,ug/m3,173,Unhealthy,Valid
07/01/2019 14:00,14,70.7,43,ug/m3,159,Unhealthy,Valid
07/01/2019 15:00,15,59.8,49,ug/m3,153,Unhealthy,Valid
07/01/2019 16:00,16,58.8,58,ug/m3,153,Unhealthy,Valid
07/01/2019 17:00,17,77.9,97,ug/m3,163,Unhealthy,Valid
07/01/2019 18:00,18,111.9,146,ug/m3,180,Unhealthy,Valid
07/01/2019 19:00,19,135.9,160,ug/m3,193,Unhealthy,Valid
07/01/2019 20:00,20,140.9,146,ug/m3,195,Unhealthy,Valid
07/01/2019 21:00,21,144.4,148,ug/m3,197,Unhealthy,Valid
07/01/2019 22:00,22,152.2,160,ug/m3,203,Very Unhealthy,Valid
07/01/2019 23:00,23,166.6,181,ug/m3,217,Very Unhealthy,Valid
08/01/2019 00:00,0,182.3,198,ug/m3,233,Very Unhealthy,Valid
08/01/2019 01:00,1,198.1,214,ug/m3,248,Very Unhealthy,Valid
08/01/2019 02:00,2,186.1,174,ug/m3,236,Very Unhealthy,Valid
08/01/2019 03:00,3,191,196,ug/m3,241,Very Unhealthy,Valid
08/01/2019 04:00,4,191.5,192,ug/m3,242,Very Unhealthy,Valid
08/01/2019 05:00,5,186.4,181,ug/m3,237,Very Unhealthy,Valid
08/01/2019 06:00,6,188.3,192,ug/m3,238,Very Unhealthy,Valid
08/01/2019 07:00,7,199.6,221,ug/m3,250,Very Unhealthy,Valid
08/01/2019 08:00,8,199.5,-999,ug/m3,250,Very Unhealthy,Missing
08/01/2019 09:00,9,206.8,222,ug/m3,257,Very Unhealthy,Valid
08/01/2019 10:00,10,193.8,166,ug/m3,244,Very Unhealthy,Valid
08/01/2019 11:00,11,177.7,151,ug/m3,228,Very Unhealthy,Valid
08/01/2019 12:00,12,142.8,116,ug/m3,196,Unhealthy,Valid
08/01/2019 13:00,13,160.4,179,ug/m3,211,Very Unhealthy,Valid
08/01/2019 14:00,14,165.5,171,ug/m3,216,Very Unhealthy,Valid
08/01/2019 15:00,15,107.6,50,ug/m3,178,Unhealthy,Valid
08/01/2019 16:00,16,86.7,66,ug/m3,167,Unhealthy,Valid
08/01/2019 17:00,17,89.3,92,ug/m3,168,Unhealthy,Valid
08/01/2019 18:00,18,106.6,124,ug/m3,177,Unhealthy,Valid
08/01/2019 19:00,19,143.3,180,ug/m3,196,Unhealthy,Valid
08/01/2019 20:00,20,157.6,172,ug/m3,208,Very Unhealthy,Valid
08/01/2019 21:00,21,172.8,188,ug/m3,223,Very Unhealthy,Valid
08/01/2019 22:00,22,167.4,162,ug/m3,218,Very Unhealthy,Valid
08/01/2019 23:00,23,147.7,128,ug/m3,199,Unhealthy,Valid
09/01/2019 00:00,0,158.3,169,ug/m3,209,Very Unhealthy,Valid
09/01/2019 01:00,1,164.6,171,ug/m3,215,Very Unhealthy,Valid
09/01/2019 02:00,2,162.3,160,ug/m3,213,Very Unhealthy,Valid
09/01/2019 03:00,3,162.1,162,ug/m3,212,Very Unhealthy,Valid
09/01/2019 04:00,4,175.6,189,ug/m3,226,Very Unhealthy,Valid
09/01/2019 05:00,5,169.9,167,ug/m3,220,Very Unhealthy,Valid
09/01/2019 06:00,6,166.9,161,ug/m3,217,Very Unhealthy,Valid
09/01/2019 07:00,7,173.4,187,ug/m3,224,Very Unhealthy,Valid
09/01/2019 08:00,8,172.3,170,ug/m3,223,Very Unhealthy,Valid
09/01/2019 09:00,9,186.3,208,ug/m3,236,Very Unhealthy,Valid
09/01/2019 10:00,10,172.7,151,ug/m3,223,Very Unhealthy,Valid
09/01/2019 11:00,11,144,112,ug/m3,197,Unhealthy,Valid
09/01/2019 12:00,12,120.1,99,ug/m3,184,Unhealthy,Valid
09/01/2019 13:00,13,113,106,ug/m3,181,Unhealthy,Valid
09/01/2019 14:00,14,107,101,ug/m3,178,Unhealthy,Valid
09/01/2019 15:00,15,102.5,98,ug/m3,175,Unhealthy,Valid
09/01/2019 16:00,16,106.2,110,ug/m3,177,Unhealthy,Valid
09/01/2019 17:00,17,108.6,111,ug/m3,178,Unhealthy,Valid
09/01/2019 18:00,18,115.3,122,ug/m3,182,Unhealthy,Valid
09/01/2019 19:00,19,139.6,164,ug/m3,194,Unhealthy,Valid
09/01/2019 20:00,20,171.3,203,ug/m3,222,Very Unhealthy,Valid
09/01/2019 21:00,21,215.6,260,ug/m3,266,Very Unhealthy,Valid
09/01/2019 22:00,22,236.3,257,ug/m3,286,Very Unhealthy,Valid
09/01/2019 23:00,23,230.6,225,ug/m3,280,Very Unhealthy,Valid
10/01/2019 00:00,0,234.8,239,ug/m3,285,Very Unhealthy,Valid
10/01/2019 01:00,1,226.9,219,ug/m3,277,Very Unhealthy,Valid
10/01/2019 02:00,2,249.9,273,ug/m3,300,Very Unhealthy,Valid
10/01/2019 03:00,3,249.5,249,ug/m3,299,Very Unhealthy,Valid
10/01/2019 04:00,4,240.2,231,ug/m3,290,Very Unhealthy,Valid
10/01/2019 05:00,5,223.6,207,ug/m3,273,Very Unhealthy,Valid
10/01/2019 06:00,6,218.8,206,ug/m3,269,Very Unhealthy,Valid
10/01/2019 07:00,7,224.6,223,ug/m3,274,Very Unhealthy,Valid
10/01/2019 08:00,8,223.6,219,ug/m3,273,Very Unhealthy,Valid
10/01/2019 09:00,9,230.8,253,ug/m3,281,Very Unhealthy,Valid
10/01/2019 10:00,10,232.4,238,ug/m3,282,Very Unhealthy,Valid
10/01/2019 11:00,11,211.2,172,ug/m3,261,Very Unhealthy,Valid
10/01/2019 12:00,12,184.3,154,ug/m3,234,Very Unhealthy,Valid
10/01/2019 13:00,13,139.1,99,ug/m3,194,Unhealthy,Valid
10/01/2019 14:00,14,123,107,ug/m3,186,Unhealthy,Valid
10/01/2019 15:00,15,100.4,78,ug/m3,174,Unhealthy,Valid
10/01/2019 16:00,16,91.2,82,ug/m3,169,Unhealthy,Valid
10/01/2019 17:00,17,93.6,96,ug/m3,171,Unhealthy,Valid
10/01/2019 18:00,18,111.2,129,ug/m3,180,Unhealthy,Valid
10/01/2019 19:00,19,144.1,177,ug/m3,197,Unhealthy,Valid
10/01/2019 20:00,20,148.5,153,ug/m3,199,Unhealthy,Valid
10/01/2019 21:00,21,151.2,154,ug/m3,202,Very Unhealthy,Valid
10/01/2019 22:00,22,166.6,182,ug/m3,217,Very Unhealthy,Valid
10/01/2019 23:00,23,182.8,199,ug/m3,233,Very Unhealthy,Valid
11/01/2019 00:00,0,223.4,264,ug/m3,273,Very Unhealthy,Valid
11/01/2019 01:00,1,219.2,215,ug/m3,269,Very Unhealthy,Valid
11/01/2019 02:00,2,206.6,194,ug/m3,257,Very Unhealthy,Valid
11/01/2019 03:00,3,225.3,244,ug/m3,275,Very Unhealthy,Valid
11/01/2019 04:00,4,251.6,278,ug/m3,302,Hazardous,Valid
11/01/2019 05:00,5,238.8,226,ug/m3,289,Very Unhealthy,Valid
11/01/2019 06:00,6,228.6,217,ug/m3,278,Very Unhealthy,Valid
11/01/2019 07:00,7,241.8,258,ug/m3,291,Very Unhealthy,Valid
11/01/2019 08:00,8,250.4,261,ug/m3,300,Very Unhealthy,Valid
11/01/2019 09:00,9,250.2,256,ug/m3,300,Very Unhealthy,Valid
11/01/2019 10:00,10,257.6,277,ug/m3,308,Hazardous,Valid
11/01/2019 11:00,11,233.8,184,ug/m3,284,Very Unhealthy,Valid
11/01/2019 12:00,12,177.3,130,ug/m3,228,Very Unhealthy,Valid
11/01/2019 13:00,13,141.1,105,ug/m3,195,Unhealthy,Valid
11/01/2019 14:00,14,121,101,ug/m3,185,Unhealthy,Valid
11/01/2019 15:00,15,112.5,104,ug/m3,180,Unhealthy,Valid
11/01/2019 16:00,16,102.7,93,ug/m3,175,Unhealthy,Valid
11/01/2019 17:00,17,109.3,116,ug/m3,179,Unhealthy,Valid
11/01/2019 18:00,18,131.6,154,ug/m3,190,Unhealthy,Valid
11/01/2019 19:00,19,157.8,184,ug/m3,208,Very Unhealthy,Valid
11/01/2019 20:00,20,197.9,238,ug/m3,248,Very Unhealthy,Valid
11/01/2019 21:00,21,235.4,273,ug/m3,285,Very Unhealthy,Valid
11/01/2019 22:00,22,229.2,223,ug/m3,279,Very Unhealthy,Valid
11/01/2019 23:00,23,210.6,192,ug/m3,261,Very Unhealthy,Valid
12/01/2019 00:00,0,222.3,234,ug/m3,272,Very Unhealthy,Valid
12/01/2019 01:00,1,228.1,234,ug/m3,278,Very Unhealthy,Valid
12/01/2019 02:00,2,219.6,211,ug/m3,269,Very Unhealthy,Valid
12/01/2019 03:00,3,250.3,281,ug/m3,300,Very Unhealthy,Valid
12/01/2019 04:00,4,260.6,271,ug/m3,311,Hazardous,Valid
12/01/2019 05:00,5,264.9,273,ug/m3,315,Hazardous,Valid
12/01/2019 06:00,6,265,275,ug/m3,315,Hazardous,Valid
12/01/2019 07:00,7,273.4,290,ug/m3,324,Hazardous,Valid
12/01/2019 08:00,8,286.3,305,ug/m3,336,Hazardous,Valid
12/01/2019 09:00,9,311.7,340,ug/m3,362,Hazardous,Valid
12/01/2019 10:00,10,259.5,192,ug/m3,310,Hazardous,Valid
12/01/2019 11:00,11,192,130,ug/m3,242,Very Unhealthy,Valid
12/01/2019 12:00,12,153.5,115,ug/m3,204,Very Unhealthy,Valid
12/01/2019 13:00,13,116.7,80,ug/m3,183,Unhealthy,Valid
12/01/2019 14:00,14,98.3,80,ug/m3,173,Unhealthy,Valid
12/01/2019 15:00,15,91.6,85,ug/m3,170,Unhealthy,Valid
12/01/2019 16:00,16,91.3,91,ug/m3,169,Unhealthy,Valid
12/01/2019 17:00,17,96.1,101,ug/m3,172,Unhealthy,Valid
12/01/2019 18:00,18,150.5,205,ug/m3,201,Very Unhealthy,Valid
12/01/2019 19:00,19,179.7,209,ug/m3,230,Very Unhealthy,Valid
12/01/2019 20:00,20,195.8,212,ug/m3,246,Very Unhealthy,Valid
12/01/2019 21:00,21,215.4,235,ug/m3,265,Very Unhealthy,Valid
12/01/2019 22:00,22,217.7,220,ug/m3,268,Very Unhealthy,Valid
12/01/2019 23:00,23,255.3,293,ug/m3,306,Hazardous,Valid
13/01/2019 00:00,0,274.7,294,ug/m3,325,Hazardous,Valid
13/01/2019 01:00,1,289.8,305,ug/m3,340,Hazardous,Valid
13/01/2019 02:00,2,287.9,286,ug/m3,338,Hazardous,Valid
13/01/2019 03:00,3,264,240,ug/m3,314,Hazardous,Valid
13/01/2019 04:00,4,242.5,221,ug/m3,292,Very Unhealthy,Valid
13/01/2019 05:00,5,233.8,201,ug/m3,284,Very Unhealthy,Valid
13/01/2019 06:00,6,235,237,ug/m3,285,Very Unhealthy,Valid
13/01/2019 07:00,7,247.7,272,ug/m3,297,Very Unhealthy,Valid
13/01/2019 08:00,8,257.8,277,ug/m3,308,Hazardous,Valid
13/01/2019 09:00,9,240.1,206,ug/m3,290,Very Unhealthy,Valid
13/01/2019 10:00,10,207.2,170,ug/m3,257,Very Unhealthy,Valid
13/01/2019 11:00,11,154.7,107,ug/m3,205,Very Unhealthy,Valid
13/01/2019 12:00,12,111.3,68,ug/m3,180,Unhealthy,Valid
13/01/2019 13:00,13,82.1,53,ug/m3,165,Unhealthy,Valid
13/01/2019 14:00,14,85,88,ug/m3,166,Unhealthy,Valid
13/01/2019 15:00,15,78.5,72,ug/m3,163,Unhealthy,Valid
13/01/2019 16:00,16,75.7,73,ug/m3,161,Unhealthy,Valid
13/01/2019 17:00,17,81.8,88,ug/m3,165,Unhealthy,Valid
13/01/2019 18:00,18,100.4,119,ug/m3,174,Unhealthy,Valid
13/01/2019 19:00,19,133.1,166,ug/m3,191,Unhealthy,Valid
13/01/2019 20:00,20,147,161,ug/m3,198,Unhealthy,Valid
13/01/2019 21:00,21,145,143,ug/m3,197,Unhealthy,Valid
13/01/2019 22:00,22,149,153,ug/m3,199,Unhealthy,Valid
13/01/2019 23:00,23,156.5,164,ug/m3,207,Very Unhealthy,Valid
14/01/2019 00:00,0,162.2,168,ug/m3,213,Very Unhealthy,Valid
14/01/2019 01:00,1,156.6,151,ug/m3,207,Very Unhealthy,Valid
14/01/2019 02:00,2,167.8,179,ug/m3,218,Very Unhealthy,Valid
14/01/2019 03:00,3,171.9,176,ug/m3,222,Very Unhealthy,Valid
14/01/2019 04:00,4,173.9,176,ug/m3,224,Very Unhealthy,Valid
14/01/2019 05:00,5,167.6,161,ug/m3,218,Very Unhealthy,Valid
14/01/2019 06:00,6,169.9,181,ug/m3,220,Very Unhealthy,Valid
14/01/2019 07:00,7,187.1,216,ug/m3,237,Very Unhealthy,Valid
14/01/2019 08:00,8,211.1,241,ug/m3,261,Very Unhealthy,Valid
14/01/2019 09:00,9,205.4,200,ug/m3,255,Very Unhealthy,Valid
14/01/2019 10:00,10,204.9,204,ug/m3,255,Very Unhealthy,Valid
14/01/2019 11:00,11,170.3,129,ug/m3,221,Very Unhealthy,Valid
14/01/2019 12:00,12,121.8,76,ug/m3,185,Unhealthy,Valid
14/01/2019 13:00,13,89.9,58,ug/m3,169,Unhealthy,Valid
14/01/2019 14:00,14,81.4,73,ug/m3,164,Unhealthy,Valid
14/01/2019 15:00,15,72.7,64,ug/m3,160,Unhealthy,Valid
14/01/2019 16:00,16,75.8,79,ug/m3,161,Unhealthy,Valid
14/01/2019 17:00,17,89.4,103,ug/m3,169,Unhealthy,Valid
14/01/2019 18:00,18,113.7,138,ug/m3,181,Unhealthy,Valid
14/01/2019 19:00,19,142.3,171,ug/m3,196,Unhealthy,Valid
14/01/2019 20:00,20,167.6,193,ug/m3,218,Very Unhealthy,Valid
14/01/2019 21:00,21,199.3,231,ug/m3,249,Very Unhealthy,Valid
14/01/2019 22:00,22,231.6,264,ug/m3,281,Very Unhealthy,Valid
14/01/2019 23:00,23,252.3,273,ug/m3,303,Hazardous,Valid
15/01/2019 00:00,0,254.6,257,ug/m3,305,Hazardous,Valid
15/01/2019 01:00,1,260.3,266,ug/m3,311,Hazardous,Valid
15/01/2019 02:00,2,247.7,235,ug/m3,297,Very Unhealthy,Valid
15/01/2019 03:00,3,226.3,205,ug/m3,276,Very Unhealthy,Valid
15/01/2019 04:00,4,206.1,186,ug/m3,256,Very Unhealthy,Valid
15/01/2019 05:00,5,195.9,185,ug/m3,246,Very Unhealthy,Valid
15/01/2019 06:00,6,201.5,198,ug/m3,252,Very Unhealthy,Valid
15/01/2019 07:00,7,203,200,ug/m3,253,Very Unhealthy,Valid
15/01/2019 08:00,8,209.8,224,ug/m3,260,Very Unhealthy,Valid
15/01/2019 09:00,9,209.5,209,ug/m3,259,Very Unhealthy,Valid
15/01/2019 10:00,10,237,287,ug/m3,287,Very Unhealthy,Valid
15/01/2019 11:00,11,214.3,175,ug/m3,264,Very Unhealthy,Valid
15/01/2019 12:00,12,191,162,ug/m3,241,Very Unhealthy,Valid
15/01/2019 13:00,13,168.5,148,ug/m3,219,Very Unhealthy,Valid
15/01/2019 14:00,14,143.1,119,ug/m3,196,Unhealthy,Valid
15/01/2019 15:00,15,127.5,112,ug/m3,188,Unhealthy,Valid
15/01/2019 16:00,16,98.2,69,ug/m3,173,Unhealthy,Valid
15/01/2019 17:00,17,110.1,122,ug/m3,179,Unhealthy,Valid
15/01/2019 18:00,18,139,168,ug/m3,194,Unhealthy,Valid
15/01/2019 19:00,19,158.5,178,ug/m3,209,Very Unhealthy,Valid
15/01/2019 20:00,20,175.7,193,ug/m3,226,Very Unhealthy,Valid
15/01/2019 21:00,21,201.3,227,ug/m3,251,Very Unhealthy,Valid
15/01/2019 22:00,22,200.1,199,ug/m3,250,Very Unhealthy,Valid
15/01/2019 23:00,23,180,160,ug/m3,230,Very Unhealthy,Valid
